id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0FFFAI6XV,孙逸仙博士圆形地,地名地址信息;交通地名;环岛名,190303,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,环岛名,113.562666,22.156653,113.55759934718267,22.15960542214819
B0FFFAI70C,宋玉生博士圆形地,地名地址信息;交通地名;道路名|地名地址信息;交通地名;环岛名,190301|190303,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名|地名地址信息,113.560022,22.159284,113.55494913391934,22.16223262657901
B0FFFAI70C,宋玉生博士圆形地,地名地址信息;交通地名;道路名|地名地址信息;交通地名;环岛名,190301|190303,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名|地名地址信息,113.560022,22.159284,113.55494913391934,22.16223262657901
B0FFGQP1Z6,韶关街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.561602,22.157072,113.55653292183116,22.160022683658653
B0FFGQKHXZ,司徒泽雄神父马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.567095,22.154204,113.56203798000664,22.157162896738537
B0FFGQP49W,拉哥斯街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.560664,22.157604,113.55559273500326,22.160553176153563
B0FFGQQ9EN,杭州街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.560088,22.158272,113.55501535275434,22.16122036369824
B0FFGQJQDB,南京街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.562151,22.155736,113.55708325035624,22.15868715693201
B0FFGQPL22,珍珠园,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.56555,22.15429,113.56048976279553,22.157246433870785
B0FFGQORS3,哥英布拉街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.560267,22.156262,113.5551948985584,22.159209927738218
B0FFGQO1S9,大连街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.561276,22.154427,113.55620634607102,22.15737607760716
B0FFGQQZ5K,成都街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.559215,22.155845,113.55414045159986,22.15879079186433
B0FFGQR0DH,米尼奥街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.557512,22.157842,113.55243322726672,22.16078526839811
B0FFGQNPX7,基马拉斯大马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.559815,22.154377,113.55474196129208,22.157323359809062
B0FFGQN7DL,布拉干萨街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.558425,22.155082,113.55334861383692,22.158025987094508
B0FFGQRE3D,亚威罗街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.558421,22.154497,113.55334464150629,22.157440754387093
B0FFGQREDE,史伯泰海军将军马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.554926,22.160959,113.54984059247435,22.16389825524306
B0FFGQM337,广东大马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.556597,22.156419,113.55151607003688,22.15935991184725
B0IATX7QUZ,佛山街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.557395,22.154825,113.55231613397372,22.157766881760413
B0FFGQLRX3,西安街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.555783,22.156805,113.55070001858972,22.15974442176329
